  3.7600000e-02   7.1130000e-01   4.9920000e-01   5.3770000e-01   6.0490000e-01   5.5300000e-01   1.6635000e+00   8.2100000e-02  -1.8900000e-02   2.0241000e+00   1.4000000e-03  -3.0000000e-03
  1.7030000e-01   2.2340000e-01   2.6770000e-01   3.4770000e-01   2.7340000e-01   4.3240000e-01   1.2220000e-01   5.2130000e-01   2.3330000e-01   4.9260000e-01   2.0440000e-01   4.2150000e-01
  1.3280000e-01   2.1440000e-01   2.4660000e-01   2.9120000e-01   3.2440000e-01   2.8150000e-01   1.5860000e-01   3.9820000e-01   3.1650000e-01   3.0050000e-01   3.0380000e-01   2.2390000e-01
  1.1069000e+00  -1.5000000e-03   1.7871000e+00  -7.2300000e-02   1.0389000e+00   7.0860000e-01   1.6728000e+00   7.0100000e-02   1.0083000e+00   5.9010000e-01   1.7405000e+00  -1.8800000e-02
  1.0837000e+00   2.9400000e-02   6.6750000e-01   5.4210000e-01   5.0400000e-01   3.9970000e-01   7.2710000e-01   4.6730000e-01   6.0610000e-01   2.5260000e-01   7.9570000e-01   3.8610000e-01
  6.3790000e-01   3.7090000e-01   9.1390000e-01   6.7850000e-01   1.1171000e+00   6.8250000e-01   9.0740000e-01   6.9170000e-01   1.1527000e+00   6.7390000e-01   9.8660000e-01   5.9570000e-01
  6.5200000e-02   4.5750000e-01   5.1700000e-01   2.9000000e-01   6.2570000e-01   3.0410000e-01   1.7007000e+00   3.4100000e-02  -1.7000000e-03   2.4000000e-03  -4.4300000e-02   5.2700000e-02
  5.4600000e-02   4.3170000e-01   2.2600000e-02   8.0260000e-01   2.2280000e-01   7.0770000e-01   1.3700000e-02   1.7178000e+00  -5.6400000e-02   6.5400000e-02  -9.1000000e-03   1.0700000e-02
  6.2500000e-02   1.0361000e+00  -3.1600000e-02   9.8350000e-01   1.0200000e-02   7.3310000e-01  -5.2600000e-02   1.0055000e+00  -5.3600000e-02   7.9150000e-01  -2.2700000e-02   9.7540000e-01
  8.8130000e-01   2.3210000e-01   4.6370000e-01   1.1170000e-01   2.7490000e-01   2.2700000e-01   4.3280000e-01   1.4970000e-01   3.2230000e-01   1.5890000e-01   4.6390000e-01   1.1340000e-01
  2.8300000e-02   1.0874000e+00   1.0690000e-01   6.2610000e-01   1.0890000e-01   4.8790000e-01  -3.6700000e-02   7.9780000e-01  -6.9100000e-02   6.8710000e-01   4.1700000e-02   7.0480000e-01
  1.1160000e+00  -1.4900000e-02   1.0759000e+00   6.2810000e-01   6.5180000e-01   9.1790000e-01   9.0020000e-01   8.3560000e-01   6.3250000e-01   8.4420000e-01   8.7480000e-01   8.5950000e-01
  3.3710000e-01   7.7140000e-01   7.1030000e-01   8.6780000e-01   8.3290000e-01   8.6520000e-01   1.7016000e+00   3.2700000e-02  -1.3000000e-01   2.1572000e+00  -8.2800000e-02   1.8347000e+00
  7.3270000e-01   3.1950000e-01   9.9080000e-01   6.7990000e-01   1.1545000e+00   7.4370000e-01   1.0390000e+00   6.2000000e-01   1.2518000e+00   6.6170000e-01   9.4250000e-01   7.3950000e-01
  3.5680000e-01   4.7840000e-01   7.5970000e-01   3.7090000e-01   7.1850000e-01   5.6140000e-01   1.6897000e+00   4.8200000e-02  -5.5000000e-02   2.0698000e+00   1.1100000e-02  -1.0700000e-02
  8.4510000e-01   2.5370000e-01   1.1759000e+00   3.1580000e-01   1.1577000e+00   4.8330000e-01   1.6908000e+00   5.0600000e-02   1.8694000e+00   1.5340000e-01  -8.7000000e-02   1.8340000e+00
  1.0534000e+00   6.2400000e-02   9.9200000e-01   7.4620000e-01   6.5450000e-01   9.6060000e-01   9.6660000e-01   7.7420000e-01   7.7710000e-01   7.0860000e-01   9.8770000e-01   7.5120000e-01
  7.1500000e-02   1.0450000e+00   1.1330000e-01   8.2520000e-01   4.2000000e-02   7.0570000e-01   1.0160000e-01   8.4220000e-01   7.3600000e-02   6.5400000e-01   7.8400000e-02   8.6800000e-01
  1.0026000e+00   1.1980000e-01   6.9420000e-01   1.0487000e+00   5.6690000e-01   5.7870000e-01   7.9050000e-01   9.4020000e-01   6.8750000e-01   3.9290000e-01   7.3610000e-01   1.0008000e+00
  4.8430000e-01   6.1020000e-01   2.8270000e-01   1.4417000e+00   2.1760000e-01   8.8560000e-01   3.2160000e-01   1.3991000e+00   8.6000000e-02   1.0023000e+00   2.4660000e-01   1.4851000e+00
  3.9720000e-01   1.0780000e-01   5.1780000e-01   2.9480000e-01   5.9230000e-01   3.3440000e-01   5.0370000e-01   3.1210000e-01   6.1180000e-01   3.2700000e-01   5.4250000e-01   2.6330000e-01
  3.5220000e-01   3.8680000e-01   5.2010000e-01   6.3770000e-01   5.5220000e-01   7.7760000e-01   5.0760000e-01   6.5530000e-01   6.2580000e-01   7.1050000e-01   4.5150000e-01   7.1960000e-01
  2.2300000e-01   8.8790000e-01   1.5930000e-01   7.1290000e-01   1.0890000e-01   5.9140000e-01   1.2940000e-01   7.5010000e-01   1.5900000e-01   5.1800000e-01   1.1320000e-01   7.6770000e-01
  4.4090000e-01  -1.8200000e-02   6.1900000e-01   5.9300000e-02   5.6890000e-01   2.2860000e-01   4.7170000e-01   2.3110000e-01   5.9740000e-01   2.0560000e-01   4.8490000e-01   2.1920000e-01
  7.3100000e-02   4.6570000e-01   1.0220000e-01   7.5030000e-01   5.5100000e-02   9.2770000e-01   7.3000000e-02   7.8520000e-01   1.1800000e-01   8.6510000e-01   1.2190000e-01   7.2600000e-01
  6.6700000e-02   5.4610000e-01   4.3700000e-01   4.7890000e-01   5.5230000e-01   4.8300000e-01   1.6686000e+00   7.7000000e-02   1.2800000e-02   1.9787000e+00   3.3400000e-02  -4.0300000e-02
  8.4270000e-01   2.2700000e-01   1.0943000e+00   3.0230000e-01   1.2949000e+00   2.0220000e-01   1.8863000e+00  -1.8030000e-01   2.0447000e+00  -4.7800000e-02   2.9000000e-03   1.7328000e+00
  1.1266000e+00  -2.5600000e-02   5.2150000e-01   1.2107000e+00   4.6690000e-01   6.6850000e-01   5.5710000e-01   1.1705000e+00   4.6760000e-01   6.3080000e-01   4.9480000e-01   1.2449000e+00
  5.6000000e-01   3.6400000e-01   8.2550000e-01   6.3070000e-01   9.8310000e-01   6.6790000e-01   8.8420000e-01   5.6260000e-01   9.3570000e-01   7.4880000e-01   8.2660000e-01   6.3120000e-01
  4.8100000e-02   1.0074000e+00   4.2960000e-01   9.3040000e-01   4.4780000e-01   1.0472000e+00   1.7560000e+00  -3.3800000e-02  -7.4800000e-02   2.0893000e+00  -4.2500000e-02   5.1400000e-02
  1.0952000e+00   1.3500000e-02   8.8620000e-01   8.4750000e-01   7.1440000e-01   3.8920000e-01   9.7400000e-01   7.5290000e-01   7.1140000e-01   3.5710000e-01   9.2480000e-01   8.0770000e-01
  2.0060000e-01   3.4540000e-01   3.9860000e-01   4.4690000e-01   3.4170000e-01   6.3870000e-01   2.8080000e-01   5.7930000e-01   4.3920000e-01   5.3740000e-01   3.4240000e-01   5.0960000e-01
 -2.4800000e-02   8.0790000e-01   3.5140000e-01   7.2370000e-01   4.6030000e-01   7.3860000e-01   8.5700000e-02   1.6323000e+00   6.2400000e-02   1.9227000e+00  -2.6000000e-02   3.1200000e-02
  4.2970000e-01   1.8250000e-01   5.9390000e-01   3.7940000e-01   7.2330000e-01   3.8160000e-01   6.7310000e-01   2.8930000e-01   7.6940000e-01   3.4350000e-01   7.3080000e-01   2.1920000e-01
  6.3570000e-01   4.5470000e-01   2.6370000e-01   7.2170000e-01   2.1750000e-01   5.5630000e-01   2.7510000e-01   7.1270000e-01   1.2610000e-01   6.4510000e-01   2.4600000e-01   7.4260000e-01
  1.1248000e+00  -2.5900000e-02   4.9160000e-01   1.2293000e+00   3.9320000e-01   9.4620000e-01   5.2710000e-01   1.1855000e+00   4.2110000e-01   8.5910000e-01   5.1420000e-01   1.2064000e+00
  1.1311000e+00  -2.9800000e-02   1.0137000e+00   7.1440000e-01   8.0360000e-01   2.3170000e-01   1.0760000e+00   6.4980000e-01   7.9270000e-01   2.0990000e-01   9.6500000e-01   7.7130000e-01
  3.0260000e-01   4.8890000e-01   6.1140000e-01   4.9410000e-01   6.8890000e-01   5.4640000e-01   1.6156000e+00   1.3610000e-01   5.0000000e-04   2.0043000e+00   3.2900000e-02  -3.9700000e-02
 -1.5800000e-02   4.5530000e-01   1.1580000e-01   6.4420000e-01   3.4860000e-01   5.1060000e-01  -1.0190000e-01   1.8546000e+00   2.4500000e-02  -3.0500000e-02   6.2600000e-02  -7.4600000e-02
 -8.6100000e-02   1.2076000e+00   3.4070000e-01   1.0901000e+00   5.3730000e-01   9.9810000e-01  -3.5300000e-02   1.7764000e+00  -1.2000000e-03   2.0017000e+00   2.5300000e-02   1.7018000e+00
  3.4250000e-01   1.6990000e-01   6.0390000e-01   1.8530000e-01   5.6080000e-01   3.6060000e-01   5.7480000e-01   2.1850000e-01   6.0620000e-01   3.2050000e-01   4.8010000e-01   3.3130000e-01
  8.6240000e-01   2.3890000e-01   1.1296000e+00   5.3810000e-01   1.2925000e+00   4.8960000e-01   1.8105000e+00  -9.3000000e-02   2.0412000e+00  -4.9800000e-02   4.8000000e-03   1.7304000e+00
 -2.3600000e-02   6.9870000e-01   1.4930000e-01   8.4150000e-01   2.9330000e-01   8.1210000e-01  -3.4100000e-02   1.7728000e+00  -7.3900000e-02   2.0858000e+00  -5.1900000e-02   6.1000000e-02
  1.1406000e+00  -3.7600000e-02   5.5920000e-01   1.1729000e+00   3.9890000e-01   8.1880000e-01   6.1760000e-01   1.1081000e+00   4.0370000e-01   7.7170000e-01   5.5800000e-01   1.1728000e+00
  4.4420000e-01   2.9890000e-01   6.3700000e-01   5.4360000e-01   8.2150000e-01   5.0030000e-01   7.8410000e-01   3.6470000e-01   7.7940000e-01   5.7300000e-01   6.9970000e-01   4.6530000e-01
  7.4100000e-02   3.9670000e-01   4.1330000e-01   3.6450000e-01   4.4130000e-01   4.7670000e-01  -4.3600000e-02   1.7818000e+00   4.8300000e-02  -5.7600000e-02   1.2400000e-02  -1.2600000e-02
  3.5830000e-01   7.4600000e-01   1.4890000e-01   6.6810000e-01   1.3270000e-01   5.2540000e-01   1.7050000e-01   6.4340000e-01   1.7330000e-01   4.6430000e-01   1.5700000e-01   6.5520000e-01
  5.1440000e-01   7.1000000e-03   7.3100000e-01   1.1660000e-01   8.4380000e-01   1.2920000e-01   1.7454000e+00  -2.0400000e-02   5.2400000e-02  -6.2200000e-02   2.0000000e-04  -1.2000000e-03
  6.7260000e-01   1.3230000e-01   1.1448000e+00   9.5900000e-02   1.3620000e+00   3.8700000e-02   1.1697000e+00   6.8400000e-02   1.3696000e+00   5.1100000e-02   1.1821000e+00   5.3700000e-02
  1.6740000e-01   3.8970000e-01   4.1110000e-01   4.7410000e-01   6.1530000e-01   3.6880000e-01   1.6979000e+00   3.1400000e-02  -5.5200000e-02   2.0652000e+00  -4.3200000e-02   5.0200000e-02
  3.7850000e-01   7.2820000e-01   1.8240000e-01   7.2660000e-01   1.6050000e-01   5.5800000e-01   1.4350000e-01   7.7140000e-01   1.9220000e-01   5.0560000e-01   3.3170000e-01   5.5220000e-01
  3.1450000e-01   7.8180000e-01   1.2410000e-01   5.9760000e-01   1.2300000e-01   4.6770000e-01   1.2200000e-01   6.0600000e-01   1.6490000e-01   4.0580000e-01   7.6900000e-02   6.5460000e-01
  2.9180000e-01   2.7190000e-01   6.4590000e-01   2.2410000e-01   7.3780000e-01   2.5740000e-01   1.6834000e+00   6.2500000e-02   2.8600000e-02   1.9644000e+00  -5.6000000e-03   6.5000000e-03
  1.1513000e+00  -5.1200000e-02   6.1830000e-01   3.0490000e-01   6.6270000e-01   3.7900000e-02   7.9370000e-01   9.4200000e-02   5.6980000e-01   1.3170000e-01   8.3850000e-01   4.3900000e-02
  1.2690000e-01   9.7310000e-01   4.1200000e-01   1.0367000e+00   5.7330000e-01   9.8560000e-01   1.6994000e+00   3.6800000e-02  -2.4700000e-02   2.0243000e+00  -1.1000000e-02   1.7438000e+00
 -9.2000000e-03   6.6160000e-01   5.0800000e-02   9.1170000e-01   1.7670000e-01   9.0750000e-01   2.0000000e-02   1.7098000e+00  -6.3400000e-02   2.0767000e+00  -2.0200000e-02   2.4500000e-02
  3.0960000e-01   3.6700000e-01   4.8940000e-01   5.6770000e-01   5.2870000e-01   6.8410000e-01   4.1900000e-01   6.5440000e-01   5.8440000e-01   6.3750000e-01   5.9730000e-01   4.4010000e-01
  5.3300000e-02   8.7480000e-01   1.8180000e-01   1.0729000e+00   2.5530000e-01   1.1237000e+00  -2.4500000e-02   1.7603000e+00  -3.0000000e-03   2.0090000e+00   4.3200000e-02  -5.3500000e-02
  1.0547000e+00   5.7000000e-02   9.9060000e-01   9.3900000e-02   8.8460000e-01  -8.2200000e-02   1.0245000e+00   4.9200000e-02   7.4180000e-01   6.9300000e-02   1.0356000e+00   3.8300000e-02
  4.3990000e-01   3.5810000e-01   8.3650000e-01   3.8850000e-01   9.0790000e-01   4.9230000e-01   7.7250000e-01   4.5730000e-01   7.9290000e-01   6.5070000e-01   7.8820000e-01   4.4340000e-01
  4.1670000e-01   5.0070000e-01   6.3820000e-01   7.9860000e-01   8.0460000e-01   8.2370000e-01   7.4040000e-01   6.8310000e-01   7.4030000e-01   9.2330000e-01   6.3210000e-01   8.1180000e-01
  1.6410000e-01   5.1160000e-01   5.4040000e-01   4.4250000e-01   5.5210000e-01   5.6610000e-01   1.6993000e+00   3.6100000e-02   2.8100000e-02   1.9643000e+00   6.1300000e-02  -7.2800000e-02
  6.2880000e-01   4.7480000e-01   3.0360000e-01   1.4294000e+00   1.9560000e-01   1.2495000e+00   3.5260000e-01   1.3684000e+00   2.8190000e-01   1.0803000e+00   2.7040000e-01   1.4683000e+00
  2.3690000e-01   6.6110000e-01   5.2880000e-01   6.8340000e-01   6.5570000e-01   6.7260000e-01   1.7093000e+00   2.5700000e-02  -3.2300000e-02   2.0383000e+00  -7.0100000e-02   8.6800000e-02
  8.9340000e-01   2.1950000e-01   4.3950000e-01   9.4750000e-01   3.6110000e-01   6.0750000e-01   3.9240000e-01   1.0032000e+00   3.4870000e-01   5.8860000e-01   4.4470000e-01   9.4330000e-01
  3.1270000e-01   7.9360000e-01   2.4300000e-01   1.4804000e+00   1.3310000e-01   1.8433000e+00   1.9190000e-01   1.5386000e+00   8.0900000e-02   1.6202000e+00   2.3070000e-01   1.4930000e+00
  4.7780000e-01   5.6780000e-01   8.7140000e-01   7.4620000e-01   9.0550000e-01   9.4990000e-01   8.4230000e-01   7.8110000e-01   9.1410000e-01   9.7470000e-01   7.7810000e-01   8.6220000e-01
  8.8960000e-01   2.2070000e-01   2.5780000e-01   1.3493000e+00   2.1690000e-01   8.2160000e-01   4.1230000e-01   1.1654000e+00   3.7970000e-01   5.9480000e-01   4.3650000e-01   1.1296000e+00
  1.1640000e-01   5.1700000e-01   9.5000000e-03   1.0172000e+00   1.0900000e-02   1.1569000e+00  -2.7700000e-02   1.0609000e+00  -2.0000000e-03   1.1869000e+00   7.9000000e-02   9.3520000e-01
  4.0840000e-01   6.9350000e-01   7.8130000e-01   7.4560000e-01   8.5800000e-01   7.9810000e-01   1.7634000e+00  -3.3800000e-02   3.1200000e-02   1.9629000e+00   4.6400000e-02   1.6806000e+00
  4.1150000e-01   3.1500000e-01   6.2510000e-01   5.1680000e-01   6.8640000e-01   6.2160000e-01   6.1570000e-01   5.2830000e-01   5.5010000e-01   8.0350000e-01   5.8480000e-01   5.6600000e-01
  5.7930000e-01   5.2560000e-01   2.2750000e-01   6.2830000e-01   2.3500000e-01   4.4140000e-01   3.0380000e-01   5.3160000e-01   2.4040000e-01   4.1830000e-01   2.9910000e-01   5.3560000e-01
  1.9880000e-01   4.4990000e-01   2.2770000e-01   8.0060000e-01   2.8050000e-01   8.8520000e-01   2.2380000e-01   8.0690000e-01   2.9150000e-01   8.8950000e-01   2.6050000e-01   7.6040000e-01
  5.3800000e-02   4.1150000e-01   1.5280000e-01   5.6270000e-01   5.8700000e-02   7.8140000e-01   1.2040000e-01   6.0250000e-01   2.9000000e-03   8.5750000e-01   8.2100000e-02   6.5110000e-01
  5.1430000e-01   4.6700000e-01   6.9540000e-01   6.3130000e-01   8.3950000e-01   5.9810000e-01   1.8336000e+00  -1.1950000e-01   6.7300000e-02   1.9271000e+00   4.3200000e-02  -5.0200000e-02
  1.0932000e+00   1.7000000e-02   9.9200000e-01   2.1310000e-01   8.4280000e-01   4.3100000e-02   1.0374000e+00   1.5930000e-01   8.3530000e-01   2.4000000e-02   1.1271000e+00   5.9300000e-02
  1.5290000e-01   7.1660000e-01   4.7600000e-01   7.0660000e-01   6.9000000e-01   5.9410000e-01   1.7901000e+00  -6.7100000e-02   8.6000000e-03   1.9878000e+00  -4.0000000e-03   4.6000000e-03
  6.4140000e-01   1.8860000e-01   9.4150000e-01   2.0360000e-01   9.9660000e-01   2.8320000e-01   1.7744000e+00  -5.0000000e-02   2.0619000e+00  -7.0500000e-02   2.7500000e-02  -3.3100000e-02
  1.1004000e+00   1.0800000e-02   1.5410000e+00   1.7910000e-01   9.8950000e-01   8.3660000e-01   1.4461000e+00   2.8870000e-01   9.3640000e-01   7.0760000e-01   1.5127000e+00   2.1140000e-01
  1.0633000e+00   4.9700000e-02   6.3280000e-01   1.1032000e+00   4.6120000e-01   1.0089000e+00   7.1230000e-01   1.0132000e+00   5.2310000e-01   8.6120000e-01   7.7060000e-01   9.3770000e-01
  9.3900000e-02   2.8520000e-01   1.5020000e-01   5.7440000e-01   3.3060000e-01   4.9720000e-01   2.5000000e-02   1.6993000e+00   2.9400000e-02  -3.5700000e-02  -5.6100000e-02   6.7500000e-02
  6.9540000e-01   2.6700000e-01   1.0118000e+00   2.5930000e-01   1.1374000e+00   2.5610000e-01   1.7068000e+00   3.3400000e-02   2.0839000e+00  -9.2700000e-02   1.3000000e-02  -1.7800000e-02
  1.1908000e+00  -9.9600000e-02   3.9610000e-01   1.2858000e+00   3.9050000e-01   6.3590000e-01   4.4260000e-01   1.2335000e+00   3.4460000e-01   6.6140000e-01   4.9120000e-01   1.1800000e+00
  5.3740000e-01   3.8050000e-01   8.8300000e-01   5.4440000e-01   1.0491000e+00   5.7710000e-01   9.0360000e-01   5.2340000e-01   1.0495000e+00   5.9640000e-01   9.3240000e-01   4.8810000e-01
  1.0391000e+00   7.8600000e-02   1.2662000e+00   4.7420000e-01   9.1610000e-01   1.6260000e-01   1.1979000e+00   5.4700000e-01   9.1370000e-01   1.2690000e-01   1.2137000e+00   5.3330000e-01
  6.4580000e-01   4.6490000e-01   2.5890000e-01   9.2170000e-01   3.3290000e-01   5.3230000e-01   2.3110000e-01   9.5480000e-01   1.8990000e-01   6.8020000e-01   3.2690000e-01   8.4200000e-01
  1.0521000e+00   6.6500000e-02   7.5280000e-01   9.8070000e-01   6.0240000e-01   8.7030000e-01   7.8030000e-01   9.4600000e-01   7.2220000e-01   6.5070000e-01   7.2610000e-01   1.0120000e+00
  5.8400000e-02   5.2790000e-01   8.2400000e-02   8.3890000e-01   8.5800000e-02   9.6520000e-01   7.9900000e-02   8.3640000e-01   1.6400000e-02   1.0558000e+00   1.3200000e-01   7.8040000e-01
  4.0500000e-02   9.2630000e-01   3.4320000e-01   9.4080000e-01   4.8260000e-01   9.1610000e-01  -1.6200000e-02   1.7479000e+00  -1.5300000e-02   2.0222000e+00   6.2600000e-02  -7.4300000e-02
  5.2680000e-01   3.3360000e-01   6.9970000e-01   4.9760000e-01   9.7240000e-01   3.1580000e-01   1.7171000e+00   1.8500000e-02   1.0600000e-02   1.9838000e+00  -2.1300000e-02   2.4600000e-02
  1.8700000e-02   6.9360000e-01   1.5260000e-01   8.7640000e-01   2.6850000e-01   8.7720000e-01  -2.4000000e-02   1.7611000e+00   5.6600000e-02   1.9333000e+00   3.5200000e-02  -4.0000000e-02
  1.1033000e+00   3.9000000e-03   8.2850000e-01   3.8320000e-01   6.6490000e-01   2.2460000e-01   6.9630000e-01   5.4020000e-01   5.9350000e-01   2.8860000e-01   7.6670000e-01   4.4940000e-01
  8.4100000e-02   1.0328000e+00   4.3920000e-01   1.0484000e+00   6.0820000e-01   9.9350000e-01   1.7389000e+00  -3.8000000e-03  -2.1000000e-02   2.0269000e+00  -1.0670000e-01   1.8588000e+00
  4.6890000e-01   4.0920000e-01   6.7910000e-01   7.0290000e-01   8.4720000e-01   7.1690000e-01   6.3730000e-01   7.5400000e-01   7.3360000e-01   8.7680000e-01   7.6110000e-01   6.1140000e-01
  5.3680000e-01   2.1210000e-01   7.6380000e-01   3.1460000e-01   8.8830000e-01   3.0720000e-01   1.6748000e+00   6.9200000e-02   9.3000000e-03   1.9896000e+00   6.7000000e-03  -9.1000000e-03
  4.2400000e-01   4.9000000e-01   7.2320000e-01   5.0140000e-01   8.5910000e-01   4.8380000e-01   1.7726000e+00  -4.8700000e-02   4.2400000e-02   1.9548000e+00  -1.7800000e-02   2.1000000e-02
  1.0500000e-01   1.0033000e+00   2.2300000e-02   5.8800000e-01   3.4300000e-02   4.6970000e-01   1.2490000e-01   4.6650000e-01   6.7100000e-02   4.2250000e-01   1.0300000e-01   4.9030000e-01
  3.1110000e-01   3.7510000e-01   4.6510000e-01   6.1210000e-01   6.3620000e-01   5.6810000e-01   5.0200000e-01   5.6300000e-01   6.5800000e-01   5.5830000e-01   5.0590000e-01   5.6460000e-01
  4.4780000e-01  -1.4000000e-03   6.5010000e-01   6.1100000e-02   7.7710000e-01   2.5900000e-02   6.7170000e-01   3.0600000e-02   7.6270000e-01   5.2500000e-02   6.4930000e-01   5.7200000e-02
  7.3030000e-01   3.7200000e-01   3.4900000e-01   6.1000000e-01   2.7880000e-01   4.7560000e-01   2.7710000e-01   6.9630000e-01   3.0900000e-01   4.2410000e-01   2.8370000e-01   6.8630000e-01
  5.1400000e-02   1.0625000e+00   3.9400000e-02   4.1180000e-01  -9.0000000e-03   4.0010000e-01   1.3140000e-01   3.0370000e-01   7.1300000e-02   2.9780000e-01   7.1000000e-02   3.7780000e-01
  4.9800000e-01   5.1000000e-01   8.1110000e-01   5.1150000e-01   8.7000000e-01   5.8260000e-01   1.6827000e+00   5.5700000e-02   7.7000000e-03   1.9870000e+00   3.5000000e-02  -4.1800000e-02
  2.0340000e-01   6.5430000e-01   2.5350000e-01   1.1095000e+00   3.1520000e-01   1.2312000e+00   2.3840000e-01   1.1295000e+00   3.8080000e-01   1.1798000e+00   2.2540000e-01   1.1407000e+00
  3.1530000e-01   4.3100000e-01   6.2770000e-01   5.1400000e-01   6.2220000e-01   6.9740000e-01   6.0160000e-01   5.4690000e-01   7.2900000e-01   5.9040000e-01   5.6910000e-01   5.8350000e-01
  8.9610000e-01   2.3100000e-02   1.0488000e+00   2.1820000e-01   1.3056000e+00   6.0300000e-02   1.7017000e+00   3.3000000e-02   2.1629000e+00  -1.9540000e-01  -5.5000000e-03   6.7000000e-03
  1.0993000e+00   6.8000000e-03   4.7450000e-01   1.2502000e+00   3.6310000e-01   8.2840000e-01   4.2910000e-01   1.3048000e+00   3.7990000e-01   7.6910000e-01   5.0490000e-01   1.2172000e+00
  1.1240000e-01   4.5490000e-01   1.5850000e-01   7.3630000e-01   7.6800000e-02   9.6280000e-01   1.0120000e-01   8.0690000e-01   9.6500000e-02   9.5270000e-01   1.2450000e-01   7.7630000e-01
  2.9140000e-01   8.2030000e-01   1.3840000e-01   9.8770000e-01   1.5310000e-01   6.9680000e-01   2.0930000e-01   9.1020000e-01   2.1000000e-01   6.0840000e-01   1.6840000e-01   9.5380000e-01
  2.5030000e-01   5.3770000e-01   4.5080000e-01   7.6890000e-01   6.0410000e-01   7.6650000e-01   4.4680000e-01   7.7210000e-01   6.2110000e-01   7.6450000e-01   4.4420000e-01   7.7890000e-01
  5.5220000e-01   9.6000000e-02   8.6230000e-01   9.8300000e-02   9.7830000e-01   1.0280000e-01   1.7322000e+00   1.4000000e-03   6.0400000e-02   1.9287000e+00  -1.1100000e-02   1.4200000e-02
  6.9900000e-01   1.6950000e-01   1.1128000e+00   2.3790000e-01   1.2872000e+00   2.4630000e-01   1.0544000e+00   3.0470000e-01   1.3308000e+00   2.2670000e-01   1.1034000e+00   2.4860000e-01
